method,dimension,noise_level,trial,frame_error,runtime,success,gradient_norm,iterations,step_size,stopping_criterion
deflation_varimax_random,5,0.01,0,0.03305901488650675,0.018719911575317383,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.01,1,0.13125667773736435,0.019912004470825195,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.01,2,0.05903514731886879,0.01242971420288086,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.01,3,0.42202846442574815,0.01641392707824707,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.01,4,0.07027542106242031,0.013794898986816406,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.01,5,0.17759502302815983,0.01659107208251953,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.01,6,0.4087604160721706,0.016445159912109375,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.01,7,0.01705190336076191,0.018415212631225586,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.01,8,0.06793558116477892,0.01921391487121582,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.01,9,0.0966420205294155,0.014246225357055664,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.05,0,0.12258528335972876,0.01713109016418457,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.05,1,0.23166821378353708,0.011548995971679688,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.05,2,0.19535319962108194,0.011816024780273438,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.05,3,0.5404709383413079,0.012025833129882812,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.05,4,0.22739609106049885,0.01124882698059082,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.05,5,0.4659370584158564,0.011001110076904297,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.05,6,0.36206950007255345,0.011822938919067383,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.05,7,0.062333230969472665,0.011506080627441406,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.05,8,0.1835807116208269,0.011517047882080078,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.05,9,0.21869282762630243,0.01001119613647461,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.1,0,0.22198936974147482,0.012163162231445312,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.1,1,0.27127980321377776,0.011089086532592773,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.1,2,0.27900585605463346,0.011857271194458008,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.1,3,0.6245816576929096,0.009909868240356445,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.1,4,0.373380436616641,0.01023721694946289,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.1,5,0.377626684713542,0.010722160339355469,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.1,6,0.1869366908321932,0.012526273727416992,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.1,7,0.10422097714182196,0.010959863662719727,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.1,8,0.2524838335864457,0.010518074035644531,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.1,9,0.33420265088270573,0.010399103164672852,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.2,0,0.40087501747449306,0.011398792266845703,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.2,1,0.39639703842160445,0.01043701171875,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.2,2,0.42348089054931376,0.009829282760620117,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.2,3,0.4753802696628555,0.010190010070800781,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.2,4,0.2937192634386326,0.009377002716064453,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.2,5,0.5223410340525294,0.010873794555664062,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.2,6,0.3532008228768807,0.012491941452026367,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.2,7,0.16911017587060606,0.011375188827514648,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.2,8,0.38270104242563674,0.010828018188476562,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.2,9,0.40566036249673376,0.010535955429077148,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.3,0,0.5813086259915113,0.01164698600769043,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.3,1,0.5552643497479804,0.011482715606689453,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.3,2,0.43510042550779904,0.008754968643188477,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.3,3,0.44206842392839746,0.010566949844360352,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.3,4,0.4109602801586843,0.010081052780151367,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.3,5,0.5191031813476046,0.011374711990356445,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.3,6,0.3536762014052711,0.010139942169189453,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.3,7,0.2310290471433695,0.009483098983764648,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.3,8,0.5302735061634607,0.010460853576660156,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,5,0.3,9,0.42935646027246055,0.011207818984985352,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.01,0,0.059593909742330545,0.10254693031311035,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.01,1,0.02111314528145087,0.4967789649963379,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.01,2,0.04768286349729834,0.27747011184692383,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.01,3,0.11082955581852176,0.6906929016113281,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.01,4,0.04575035066112527,0.05178713798522949,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.01,5,0.16487027075762367,0.039386749267578125,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.01,6,0.05338605527216317,0.03584694862365723,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.01,7,0.12086295276003309,0.06539511680603027,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.01,8,0.016013623417839788,0.03946399688720703,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.01,9,0.1210213660565588,0.04988694190979004,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.05,0,0.18858816742574813,0.03875565528869629,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.05,1,0.0944027493422527,0.10444903373718262,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.05,2,0.16226266837377046,0.05342221260070801,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.05,3,0.31773218237273565,0.0395200252532959,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.05,4,0.25122990924277777,0.0428311824798584,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.05,5,0.2510505389756784,0.05068516731262207,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.05,6,0.23059123914487584,0.04375767707824707,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.05,7,0.3071097108291968,0.052817344665527344,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.05,8,0.09206911309025254,0.03662991523742676,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.05,9,0.3119518737299947,0.04044795036315918,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.1,0,0.2942496288650938,0.07374000549316406,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.1,1,0.16875753218815143,0.04798269271850586,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.1,2,0.27879024643554506,0.04188704490661621,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.1,3,0.44111199742692786,0.05143380165100098,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.1,4,0.35559936823437266,0.04796600341796875,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.1,5,0.37411147325982863,0.05692172050476074,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.1,6,0.24207270431912747,0.039047956466674805,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.1,7,0.33233063691246467,0.04639601707458496,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.1,8,0.1947771518793775,0.07277703285217285,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.1,9,0.3858228628399356,0.07275080680847168,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.2,0,0.45451496170773054,0.041042327880859375,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.2,1,0.43082856820491006,0.0457611083984375,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.2,2,0.46632888926748084,0.04552483558654785,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.2,3,0.5872182525367828,0.05280709266662598,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.2,4,0.5774910729118682,0.08676815032958984,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.2,5,0.6501409418099411,0.03647422790527344,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.2,6,0.44734835371330633,0.05821681022644043,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.2,7,0.44903964906958727,0.05821990966796875,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.2,8,0.38298126403634314,0.11525201797485352,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.2,9,0.5204874316046698,0.05701589584350586,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.3,0,0.488475410604208,0.04708290100097656,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.3,1,0.6548776042183092,0.04900097846984863,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.3,2,0.6565620719981358,0.030514001846313477,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.3,3,0.5677297230081422,0.06264805793762207,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.3,4,0.5588364213493103,0.055509090423583984,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.3,5,0.7593369170458276,0.04721689224243164,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.3,6,0.6313607799147425,0.04581403732299805,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.3,7,0.5203889207275683,0.04205489158630371,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.3,8,0.5021308824431943,0.03696894645690918,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,10,0.3,9,0.6826183401581439,0.06297802925109863,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.01,0,0.28944761342151354,0.11636710166931152,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.01,1,0.28927021930506713,0.4693467617034912,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.01,2,0.24226054055109522,2.1845178604125977,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.01,3,0.2401575747999201,1.4855318069458008,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.01,4,0.2259854762792052,0.3913538455963135,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.01,5,0.23481665596465562,0.4139080047607422,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.01,6,0.3142940142937529,2.3586978912353516,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.01,7,0.20846438380802387,2.376289129257202,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.01,8,0.1630461729647884,2.365917921066284,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.01,9,0.2902807082657827,2.2735440731048584,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.05,0,0.5241408984420505,1.9212210178375244,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.05,1,0.45508557088137297,0.20218181610107422,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.05,2,0.47998185021831913,0.7182440757751465,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.05,3,0.37749845718896885,0.08769989013671875,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.05,4,0.47471494731071556,0.08839297294616699,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.05,5,0.44581692480014146,0.1962449550628662,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.05,6,0.5803682184007615,0.3639051914215088,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.05,7,0.5054482629163851,0.07812309265136719,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.05,8,0.39746761433740263,0.07026004791259766,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.05,9,0.5567757118385155,0.09284281730651855,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.1,0,0.6612667065149376,0.10147309303283691,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.1,1,0.5825734522734283,0.08237075805664062,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.1,2,0.6709580936992674,0.07634878158569336,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.1,3,0.551408681556767,0.10671687126159668,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.1,4,0.648014764240269,0.11978411674499512,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.1,5,0.6074109366382154,0.09510302543640137,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.1,6,0.6664372969536266,0.10710501670837402,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.1,7,0.6337952212706369,0.06922769546508789,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.1,8,0.48062804985145796,0.06873106956481934,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.1,9,0.6291240037853502,0.07676863670349121,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.2,0,0.8758060245616512,0.0793461799621582,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.2,1,0.7302855160874897,0.0770108699798584,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.2,2,0.8611515684529634,0.14849519729614258,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.2,3,0.7486619536139939,0.07376933097839355,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.2,4,0.8178409998491447,0.08326101303100586,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.2,5,0.8190500824240914,0.07994699478149414,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.2,6,0.7994459373484614,0.07757401466369629,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.2,7,0.7494098772316634,0.0661020278930664,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.2,8,0.7264157792008912,0.07784318923950195,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.2,9,0.7423851842855368,0.08933901786804199,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.3,0,0.9118284106923531,0.0767512321472168,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.3,1,0.9076052370406944,0.07868313789367676,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.3,2,0.9517501790255303,0.06821990013122559,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.3,3,0.9066006939440243,0.13945269584655762,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.3,4,0.900047103670798,0.08886885643005371,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.3,5,0.9526154173323372,0.10076689720153809,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.3,6,0.9240375707485772,0.08327293395996094,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.3,7,0.8706300642598863,0.09659099578857422,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.3,8,0.8407920460797053,0.14698195457458496,True,,,,Deflation algorithm (non-pymanopt)
deflation_varimax_random,25,0.3,9,0.8933363342323972,0.08339500427246094,True,,,,Deflation algorithm (non-pymanopt)
robust_subspace_clustering,5,0.01,0,3.965918592432582e-05,31.280558109283447,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.01,1,4.802136145027072e-05,27.782756090164185,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.01,2,5.449868578753069e-05,27.652339935302734,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.01,3,2.876830725462026e-05,35.835511207580566,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.01,4,4.6820601803301164e-05,31.460741996765137,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.01,5,0.00012429540214296345,31.7498459815979,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.01,6,5.8609404958418484e-05,26.747316122055054,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.01,7,4.6449826646330945e-05,29.725228786468506,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.01,8,5.833459004828092e-05,31.36196494102478,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.01,9,8.88783797804765e-05,26.878355979919434,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.05,0,0.00021771251764931632,27.572951793670654,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.05,1,0.00025363429370569966,29.135117769241333,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.05,2,0.00029256932007860317,27.419348001480103,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.05,3,0.00014195212758548668,34.57256293296814,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.05,4,0.00024065170576823559,29.801753044128418,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.05,5,0.0006726571368600596,31.758560180664062,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.05,6,0.00032212798011332634,24.259878158569336,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.05,7,0.00024369919220212908,26.50315809249878,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.05,8,0.0003165390831690983,30.734369039535522,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.05,9,0.0004989348401307934,26.239872932434082,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.1,0,0.00052328255754796,28.054931163787842,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.1,1,0.0005172892232585576,29.250616788864136,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.1,2,0.0006444540719726738,26.66372299194336,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.1,3,0.00029106177155072,30.34222102165222,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.1,4,0.0005794999370795512,27.411542177200317,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.1,5,0.001524928187011172,27.883189916610718,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.1,6,0.0006915608107030953,28.381606817245483,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.1,7,0.0005575162216324647,29.867780923843384,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.1,8,0.000687747692719326,32.09462308883667,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.1,9,0.0011625533796254003,27.83629083633423,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.2,0,0.0024361797613614315,29.024150848388672,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.2,1,0.0016522010633713883,28.477932691574097,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.2,2,0.005638490267553923,30.748937129974365,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.2,3,0.0014393356419029643,30.40452527999878,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.2,4,0.3628547506986401,27.37358808517456,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.2,5,0.008774877132504431,27.49803590774536,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.2,6,0.001863946264889995,26.855629205703735,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.2,7,0.07404108479337329,31.89159917831421,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.2,8,0.004992536129724792,39.90985178947449,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.2,9,0.004587029946931118,29.16896891593933,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.3,0,0.0364206140202583,30.395577907562256,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.3,1,0.013768278361381859,27.906711101531982,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.3,2,0.05698833229387666,28.786142110824585,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.3,3,0.3944111085489731,34.068156719207764,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.3,4,0.4334523431368457,28.437093257904053,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.3,5,0.49644967194788914,27.648442029953003,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.3,6,0.36890071305723626,29.1923987865448,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.3,7,0.46281160027434226,34.97889494895935,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.3,8,0.18705641298235226,34.647406816482544,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,5,0.3,9,0.027839976633007014,26.978636026382446,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.01,0,0.00010381265743449668,32.288795948028564,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.01,1,0.00010773994104981309,33.1534698009491,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.01,2,0.00012338887096440551,35.45779299736023,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.01,3,0.0001289598950067681,34.80003499984741,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.01,4,8.408965583393528e-05,34.749009132385254,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.01,5,0.00012715837684366762,33.28808617591858,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.01,6,0.00012306851601826715,39.14218497276306,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.01,7,0.00010987907945498842,44.564030170440674,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.01,8,8.284592894528645e-05,42.6708459854126,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.01,9,0.00011682613991277305,31.969787120819092,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.05,0,0.0005483715616547138,32.14679026603699,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.05,1,0.0005698894754529017,37.173519134521484,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.05,2,0.0006587294531546845,34.869956731796265,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.05,3,0.000682243041043224,44.56605577468872,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.05,4,0.00043517566265509377,32.980817794799805,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.05,5,0.0006626623964101542,35.35870909690857,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.05,6,0.0006475774754663515,43.708197832107544,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.05,7,0.0005704982191144667,46.62995791435242,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.05,8,0.000425536704630437,37.76111102104187,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.05,9,0.0006130638779179627,35.06917381286621,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.1,0,0.0011754621931743799,36.34960889816284,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.1,1,0.0011844792537309462,34.63161492347717,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.1,2,0.0014330600323026513,45.052738904953,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.1,3,0.0014512531737234217,44.37473797798157,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.1,4,0.0009540855080298055,35.30504083633423,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.1,5,0.0014326661315953088,38.51352882385254,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.1,6,0.001389938699901431,45.021591901779175,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.1,7,0.0012236151285602798,45.03397488594055,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.1,8,0.0009020252847917456,39.12893009185791,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.1,9,0.001365866140618159,35.1170072555542,True,,,,LASSO + Spectral clustering (non-pymanopt)
